repo,developer,date,message_length,commit_id,commit_hour,day_of_week,is_weekend,risk_label
flask,dependabot[bot],2024-06-01 15:55:45+00:00,736,e3535f99717bdf3882c0b48bff3e3eb244454e34,15,5,1,0
flask,David Lord,2024-06-01 15:16:45+00:00,74,422e05e28dbae9fdcbca855e6727738f57cfccfe,15,5,1,0
flask,dependabot[bot],2024-06-01 15:12:17+00:00,1559,f567ab90681235f38bdeaeda004d89e85b8627d9,15,5,1,0
flask,David Lord,2024-05-25 18:32:15+00:00,53,6d126e1013dd9966dc510612a4b97f8f15fca2c4,18,5,1,0
flask,Heisenberg,2024-05-19 20:34:00+00:00,45,c7da8c2aa3a923fc620ad480a8831a8a0f21ab37,20,6,1,0
flask,David Lord,2024-05-25 18:27:37+00:00,49,bb16048ad74dfd07364226d02ab656f5a5cf6730,18,5,1,0
flask,Jake Tanis,2024-05-21 23:08:57+00:00,81,767ad19b10c64af1fa328383713ea97e23cc0080,23,1,0,0
flask,David Lord,2024-05-25 17:27:04+00:00,52,a2f495b9ff26c84e0ac35dcd957718e2d3f53afe,17,5,1,0
flask,Éloi Rivard,2024-04-15 16:28:25+00:00,235,4a1766c252bac0de1368cc4eaefba1299f77d546,16,0,0,0
flask,David Lord,2024-05-11 15:40:26+00:00,20,255c8d66af6daff3eaa063ea0819e185d4d1e214,15,5,1,0
flask,David Lord,2024-05-11 15:39:30+00:00,29,bea5876e46144080a06170222396b953a361af48,15,5,1,0
flask,David Lord,2024-05-11 15:37:47+00:00,21,9101439d7b7e21d5cf8a4a2a3dc92b9980539c6b,15,5,1,0
flask,David Lord,2024-05-06 22:28:44+00:00,45,67ed36910ddb974a3e98939c55ba0fde1636e426,22,0,0,0
flask,pre-commit-ci[bot],2024-05-06 22:05:35+00:00,175,4e894892bc0230c46e998b6ea82b5b07b9943a39,22,0,0,0
flask,David Lord,2024-05-06 17:24:44+00:00,76,d64ecfb244d38b5f31d6dd8f6a9f55731038c093,17,0,0,0
flask,David Lord,2024-05-06 17:23:10+00:00,16,860a25c390eba8e6c089a818b02800dd9d789864,17,0,0,0
flask,dependabot[bot],2024-05-06 17:19:27+00:00,3010,273123f6b8fc0d871553f707e515816777c60e24,17,0,0,0
flask,David Lord,2024-05-06 17:17:48+00:00,52,fc605b575bc454bb89f7f878692970f3bd4b1011,17,0,0,0
flask,dependabot[bot],2024-05-06 17:16:26+00:00,1230,a936b0c610ba86f542eb3855de2be674a7b9310b,17,0,0,0
flask,David Lord,2024-05-06 17:13:35+00:00,20,4f42c642036e6fdd915dd492b263c3b887cdb2d9,17,0,0,0
flask,David Lord,2024-05-06 17:12:32+00:00,16,eb1182a10e757b5e76009c69fdf3a88a5afc6840,17,0,0,0
flask,David Lord,2024-05-06 17:09:58+00:00,48,a363642a32880114c7944b1017f2f69bd4cc00eb,17,0,0,0
flask,David Lord,2024-05-02 12:10:51+00:00,71,57add386c9d3aa5717bb25ed3e216a9538f086fd,12,3,0,0
flask,JamesMRamm,2024-05-02 07:57:34+00:00,54,823e279e0dd40d8818a8d58c12a7df22caae1c04,7,3,0,0
flask,David Lord,2024-04-23 23:54:09+00:00,74,11c15ddfeb6edcb0978d3407ed972ae441013177,23,1,0,0
flask,dependabot[bot],2024-04-23 23:52:58+00:00,1622,224c639bf9f37b99bc66a879fbbc516f59857967,23,1,0,0
flask,David Lord,2024-04-23 23:52:13+00:00,71,f48802acbb2d9f29ed3e1bcc5206bd00176cc1e3,23,1,0,0
flask,dependabot[bot],2024-04-23 23:50:43+00:00,2380,b7278186c4e16c58a4dbd439eedf716146c19f53,23,1,0,0
flask,David Lord,2024-04-23 23:49:42+00:00,17,ccf125bf30102beedafb3ecef72376bfb6c90a4d,23,1,0,0
flask,David Lord,2024-04-23 23:31:03+00:00,33,db0fe9436e9da7f7bd14683542bbf33ba3c6d5e4,23,1,0,0
flask,David Lord,2024-04-08 22:29:31+00:00,20,2c7f57ad5bd19743312eb34ea5fb838a1349474e,22,0,0,0
flask,David Lord,2024-04-08 22:28:57+00:00,33,f958b6500b2aeb8edc578a07f00546becdad4c80,22,0,0,0
flask,David Lord,2024-04-08 22:28:28+00:00,219,346d1abaff0270104ffa3a0e8bee7de279a1cee7,22,0,0,0
flask,David Lord,2024-04-07 19:29:49+00:00,19,19610a9e46e0989054ecd0f6be2fcb981013d8eb,19,6,1,0
flask,David Lord,2024-04-07 19:28:51+00:00,20,aee16df63bbd7f6a7479fcd01b509f5ebaca3a0d,19,6,1,0
flask,David Lord,2024-04-07 19:27:04+00:00,29,61182249cb3ec5c69a2b91928829f33ccca6c7bc,19,6,1,0
flask,David Lord,2024-04-07 19:17:41+00:00,21,c12a5d874c5a014495eb2db8a73f40037bc813ac,19,6,1,0
flask,David Lord,2024-04-07 19:16:22+00:00,58,5e22cc9eec0d1da2da706ccf724fde702b30d5f2,19,6,1,0
flask,pgjones,2023-10-01 15:37:05+00:00,138,5fdce4c331ac530280cc941179d364a07f4a1088,15,6,1,0
flask,David Lord,2024-04-07 19:03:19+00:00,51,adb7dd99c295a28726c8d818fba54c7b3f958ecc,19,6,1,0
flask,David Lord,2024-04-07 18:42:24+00:00,41,b73939095564ec5c088c53e7595b00d174a018f5,18,6,1,0
flask,David Lord,2024-04-07 18:30:30+00:00,18,db461112c70d5f2bf93c7a6ac27eeb665c232dd0,18,6,1,0
flask,David Lord,2024-04-07 18:22:02+00:00,19,7320e311a0a3f190351173f8be90cab31dadbf73,18,6,1,0
flask,David Lord,2024-04-07 18:11:26+00:00,52,a85575601758b3fd8d1379aa2e16bf1c24ab06f3,18,6,1,0
flask,dependabot[bot],2024-04-07 18:04:59+00:00,1859,be508c618411d72281672980abb19b2150581943,18,6,1,0
flask,David Lord,2024-04-07 18:03:46+00:00,20,6ab71ed7cf92a2dea7c18ddc9c2b4f3e685ea1fb,18,6,1,0
flask,David Lord,2024-04-07 17:24:40+00:00,787,87d5f5b9a9697434e6d972b021201105eabb54e6,17,6,1,0
flask,David Lord,2024-04-06 23:17:13+00:00,69,98a7f9fcf09fce5d32bf25e7f917c1c3026719d1,23,5,1,0
flask,Sviatoslav Sydorenko (Святослав Сидоренко),2024-02-27 00:24:27+00:00,209,0e59442f6cce9442c1dcaf8515df7182312fa6cd,0,1,0,0
flask,David Lord,2024-02-12 20:50:45+00:00,45,b90a4f1f4a370e92054b9cc9db0efcb864f87ebe,20,0,0,0
flask,pre-commit-ci[bot],2024-02-05 20:28:43+00:00,177,ad36383951c130f16e02b5f61b1161da99bc1ca4,20,0,0,0
flask,David Lord,2024-02-03 21:13:41+00:00,20,6b422a05f37641ca0b84422f2436e9d4bd144376,21,5,1,0
flask,David Lord,2024-02-03 21:12:15+00:00,29,d5e321b792cd6f3cd7b072d175f47eacbd5ee14f,21,5,1,0
flask,David Lord,2024-02-03 20:54:41+00:00,21,d2030595dcdc8ca5701504f00255360fb12a3a2b,20,5,1,0
flask,David Lord,2024-02-03 20:39:33+00:00,44,d7209a957004d4758f32fd8b2f89da11f5fe5718,20,5,1,0
flask,Tony Huang,2024-01-26 02:08:55+00:00,36,1af8f95785b85d0937153ee63d504c0b51934d80,2,4,0,0
flask,David Lord,2024-02-03 20:18:40+00:00,33,3435d2ff1589eb0c1a85cc294a20985910a1a606,20,5,1,0
flask,Cody Scott,2024-01-23 16:28:51+00:00,27,ecc057dd4857e655f0844b781899a917852042a4,16,1,0,0
flask,David Lord,2024-02-03 17:41:38+00:00,19,3207af8827d4162ef5841249c46fbb9da043c551,17,5,1,0
flask,David Lord,2024-02-03 15:40:27+00:00,74,94e80b3da9048372ed857f6175a4d5fd1ca8913b,15,5,1,0
flask,David Lord,2024-02-03 15:35:16+00:00,52,f32dddc71c8538d7d9cf51bf82716b3dfadbc9ec,15,5,1,0
flask,dependabot[bot],2024-02-01 15:41:57+00:00,3002,484a7cc9a7ba2540ab2af5141196f5ab5809df33,15,3,0,0
flask,dependabot[bot],2024-02-01 15:31:35+00:00,1324,a4bada52d0c5442011665eb1ad4bdb61c06d28fe,15,3,0,0
flask,David Lord,2024-01-18 20:20:56+00:00,20,4df377cfbfc1d15e962a61c18920b22aebc9aa41,20,3,0,0
flask,David Lord,2024-01-18 20:03:25+00:00,29,233be7a0fa8b2a77189ae9a2fc47c579245a2f3d,20,3,0,0
flask,David Lord,2024-01-18 17:19:14+00:00,21,f622b1cadea2bed4ea4cc476695e9c181ec5da11,17,3,0,0
flask,David Lord,2024-01-18 19:57:22+00:00,25,5fcc999b7df0f5cc71cfd9b74ea494b96486f84f,19,3,0,0
flask,David Lord,2024-01-18 19:53:19+00:00,26,da3a0ddfe2de5be718a2d7cb3021f350bf04c402,19,3,0,0
flask,David Lord,2024-01-18 19:41:38+00:00,23,5e059be1b327f2f2f64115d2897c5864eff69b7d,19,3,0,0
flask,David Lord,2024-01-18 17:16:53+00:00,36,bae6ee888f647f15fabb91d21bf28314737be1c6,17,3,0,0
flask,David Lord,2024-01-18 17:15:01+00:00,19,81b3c85f51834a06bc8fbecf350bc20d756d8026,17,3,0,0
flask,David Lord,2024-01-16 18:12:10+00:00,23,08d3185e87cfeccc4bf4d26ee5c4c0dfd4ec8564,18,1,0,0
flask,David Lord,2023-12-14 16:58:13+00:00,28,6000e80acf931b05b4911c3fa7f3ba33e2b80e64,16,3,0,0
flask,David Lord,2024-01-15 15:52:57+00:00,45,7b5e176d1ab23e183d0403573358299ed6562dce,15,0,0,0
flask,David Lord,2024-01-15 15:52:35+00:00,35,5a48a0fe6b02f62f9a0d90257c6a14d280bc9d23,15,0,0,0
flask,David Lord,2024-01-15 15:47:13+00:00,25,700fc7d928b7a625b04e6865b3eb282043e90f7d,15,0,0,0
flask,pre-commit-ci[bot],2024-01-01 20:24:30+00:00,101,8fdab74cc80c39f45aa65da5dd029c8d262756c3,20,0,0,0
flask,pre-commit-ci[bot],2024-01-01 20:24:10+00:00,175,24ec38d6a0686f1a147420ebf4b31f5243e1cb42,20,0,0,0
flask,David Lord,2024-01-01 15:21:54+00:00,74,c2f65dd1cfff0672b902fd5b30815f0b4137214c,15,0,0,0
flask,dependabot[bot],2024-01-01 15:11:19+00:00,1503,63ff4185f9d1306c3bd54489f1adb88e7b48e588,15,0,0,0
flask,David Lord,2023-12-14 00:28:13+00:00,20,708d62d7172a30c5b0ace1d212c5a3bc2b53b98c,0,3,0,0
flask,David Lord,2023-12-14 00:27:37+00:00,16,c275573147b426fbe1a37c6bce143f7895b603b2,0,3,0,0
flask,David Lord,2023-12-13 23:13:41+00:00,20,12a1c4940d3fe2fc68a7ca68df48c3f04941c53c,23,2,0,0
flask,David Lord,2023-12-13 23:13:22+00:00,60,77f6c72cf930ae2e3c5d4dd63e7cbc4699382916,23,2,0,0
flask,Ben Huebscher,2023-12-05 17:58:59+00:00,52,8a66990c6161b30422359244a052805dc98a5059,17,1,0,0
flask,David Lord,2023-12-13 23:06:37+00:00,50,05eebe36abe923d065133792f14d4ab6c07336a0,23,2,0,0
flask,lizard,2023-11-24 22:03:31+00:00,62,1d5abfadd7132c9a78e14e5ba6c07aed47115280,22,4,0,0
flask,David Lord,2023-12-13 23:01:14+00:00,74,399aa8531c60faee26333bcdae5a70b01bae2d54,23,2,0,0
flask,dependabot[bot],2023-12-01 15:32:16+00:00,1406,b55ccae72aba110ae08e8ef0a9cfb8649750594a,15,4,0,0
flask,David Lord,2023-12-04 22:26:30+00:00,52,089f6a1c50ea2b18287106ecd357522bab200510,22,0,0,0
flask,David Lord,2023-12-04 22:26:15+00:00,45,b64f848d2c1f8fe9aed3acb10f68f6c8bb1271f1,22,0,0,0
flask,pre-commit-ci[bot],2023-12-04 20:29:39+00:00,175,452b78f24331c9805075cc0572128a91f4345e32,20,0,0,0
flask,dependabot[bot],2023-12-01 15:47:14+00:00,1272,78ced0093ade22a5de43ce3da98a4c2526022fbf,15,4,0,0
flask,David Lord,2023-11-15 21:03:05+00:00,20,d61198941adcb191ddb591f08d7d912e40bde8bc,21,2,0,0
flask,David Lord,2023-11-15 20:55:43+00:00,41,b97165db75c6f4e99c3307b4a5a1f3b0d9f4de25,20,2,0,0
flask,Daniel Isaac,2023-11-13 11:28:47+00:00,33,4104f29956b16f3e351462651ec3c6cc5a0dd069,11,0,0,0
flask,David Lord,2023-11-15 20:50:46+00:00,19,66743d4f9d865775258c845db339d3fcccd016b5,20,2,0,0
flask,David Lord,2023-11-15 20:48:42+00:00,20,258311d09891c9d72fedee39cde2564cfefdc55d,20,2,0,0
flask,David Lord,2023-11-15 20:47:41+00:00,23,5308db0637dcc4592286ab0e6accbdd0604db494,20,2,0,0
flask,David Lord,2023-11-09 16:46:01+00:00,44,59fd6aa1049808f2bf2c6b3bd309ddfe9d9f6809,16,3,0,0
flask,David Lord,2023-11-09 16:45:23+00:00,98,560383fe14b29d05e62d1242fd2713a3b7f84c8e,16,3,0,0
flask,David Lord,2023-11-09 16:39:48+00:00,94,627703656714c7011a5c7b65214cbf6ee07e3c23,16,3,0,0
flask,David Lord,2023-11-15 20:14:51+00:00,20,ce27ddeba1d4dec15758bc9d660316a6060bc7f3,20,2,0,0
flask,David Lord,2023-11-09 17:20:27+00:00,29,54e05a282428e9a44dbd414ca70231a83ebd710d,17,3,0,0
flask,David Lord,2023-11-09 21:29:20+00:00,37,9a12f34bbee68a14301bc234f50c4a9fea9003fd,21,3,0,0
flask,David Lord,2023-11-09 17:20:27+00:00,29,54ff9b297276a3add08c8faf1557b5e359b3ab99,17,3,0,0
flask,David Lord,2023-11-09 17:04:52+00:00,52,6edfd78c9ff1fc349bcf5356097fe9453e3c7551,17,3,0,0
flask,dependabot[bot],2023-11-09 17:01:38+00:00,2216,4431ada1a2615c30fedf200b28cbb80c38250e7c,17,3,0,0
flask,David Lord,2023-11-09 17:00:37+00:00,54,24653528ccb2b5ff017dd9b0d4afabfe93e2ea43,17,3,0,0
flask,David Lord,2023-11-09 16:46:13+00:00,45,33d888622676073a5cd9d5f268933de82a0345c0,16,3,0,0
flask,David Lord,2023-11-09 16:46:01+00:00,44,04920b30765a5884c5b6516c66feea6df0b5282f,16,3,0,0
flask,David Lord,2023-11-09 16:45:23+00:00,28,6ee5dcc0ec93e8c11e5362f1e151d99168d6d2e6,16,3,0,0
flask,David Lord,2023-11-09 16:40:39+00:00,18,c4bfd367e2f1f26838de46d0cfa2d512985f42a3,16,3,0,0
flask,David Lord,2023-11-09 16:39:48+00:00,24,29f1bd22d75cab1b0433339425fabd21b8229228,16,3,0,0
flask,David Lord,2023-10-28 15:42:53+00:00,32,8d9519df093864ff90ca446d4af2dc8facd3c542,15,5,1,0
flask,Resistor-git,2023-10-28 08:04:03+00:00,14,7af0271f4703a71beef8e26d1f5f6f8da04100e6,8,5,1,1
flask,Resistor-git,2023-10-28 07:38:33+00:00,86,be6ec06894b55b1b5a360ce3f8178c7963332ccd,7,5,1,0
flask,David Lord,2023-10-20 16:50:00+00:00,58,beedaa4eff3919f250fad49a5092cf07c4d638e1,16,4,0,0
flask,Arnout Engelen,2023-10-20 15:17:24+00:00,50,bb9937593de3917d17c2da1fc55489f10bb3c8b2,15,4,0,0
flask,Iztok Fister Jr,2023-10-07 00:36:39+00:00,50,541bc8dfc2263cfa1ab2f209ce6132e1835cac9b,0,5,1,0
flask,Akinola Abiodun Emmanuel,2023-10-06 23:37:42+00:00,115,3652ecd9e0a3aa6595a559e2a231b11ead8a156c,23,4,0,0
flask,pgjones,2023-09-16 15:01:21+00:00,21,14232513fd618be02e0ab4b223f3105fcdde3cfe,15,5,1,0
flask,pgjones,2023-09-30 14:08:50+00:00,19,3252f2bc546759a94f7a4c4938ef561d7bb6a6ec,14,5,1,0
flask,pgjones,2023-09-24 15:16:55+00:00,200,438edcdf01c392619449a6bdbb18f6cf72ef7bb9,15,6,1,0
flask,nick2202,2023-09-22 08:13:43+00:00,42,b7c1290528f907c9f41afcdfd33a2227c73e26d3,8,4,0,0
flask,David Lord,2023-09-05 21:02:38+00:00,61,8037487165a196015a646de25cbce6d0351c8fc4,21,1,0,0
flask,David Lord,2023-09-05 21:02:28+00:00,69,e8076d911490870a27122e4b34230090e6d1fc10,21,1,0,0
flask,David Lord,2023-09-05 21:01:15+00:00,49,ecc4a38b7cf95bcf8dfd9e4e6f77492977e255d3,21,1,0,0
flask,dependabot[bot],2023-09-01 16:30:35+00:00,598,24c6508d39ad7fabd4c017b9a47d12539ea6b708,16,4,0,0
flask,dependabot[bot],2023-09-01 16:30:31+00:00,676,98cef9fcca23677f436b2d6d7297d14bb93b59fc,16,4,0,0
flask,dependabot[bot],2023-09-01 16:30:27+00:00,604,0c97a411b430f96694e9980515b5e253ad999327,16,4,0,0
flask,David Lord,2023-08-29 13:09:59+00:00,41,faef9a0fcef307f1a1c380a477b392fa4371d83d,13,1,0,0
flask,David Lord,2023-08-29 13:03:11+00:00,31,293041a290178dc1d526075372960c3ca589d366,13,1,0,0
flask,David Lord,2023-08-27 16:21:54+00:00,43,153433f612585409f3494a3c44160d888c02612d,16,6,1,0
flask,pgjones,2023-08-27 09:17:12+00:00,108,65271c105f7c247ecffc9a7121815276e092bd10,9,6,1,0
flask,David Lord,2023-08-21 19:52:54+00:00,29,a6007373b5c521297e2ec24f820b9c7c32659af8,19,0,0,0
flask,David Lord,2023-08-21 17:25:35+00:00,21,3205b53c7cf69d17fee49cac6b84978175b7dd73,17,0,0,0
flask,David Lord,2023-08-21 16:39:10+00:00,51,9f9550247a2798b9dcc28081c15e266442f4e28a,16,0,0,0
flask,David Lord,2023-08-21 16:42:21+00:00,27,90967ccb9ab1f757c2637a68ea2e16b8da2605f4,16,0,0,0
flask,David Lord,2023-08-21 16:39:10+00:00,51,5bb30270d2e68d8d9278ac6f5abf67049acba662,16,0,0,0
flask,David Lord,2023-08-20 16:32:09+00:00,60,1d8b53f782570b56296d7682cbbf104b6737e805,16,6,1,0
flask,pgjones,2023-08-19 18:25:36+00:00,39,bc5dd3894b4b19e07abfe6a23d87d66c02e4061f,18,5,1,0
flask,pgjones,2023-08-15 07:29:57+00:00,129,318592511c9c7156599fd02e3edf625097ecb434,7,1,0,0
flask,pgjones,2023-08-14 10:10:15+00:00,102,80cf589a26d792820f135591eb8007bca891bf4f,10,0,0,0
flask,pgjones,2023-07-16 13:04:23+00:00,281,cc80a47f5be6c60e53c42ef9378e6db3b0e183b1,13,6,1,0
flask,pgjones,2023-07-15 22:21:12+00:00,233,3f6b243cec6859185ea4064e84b33c07cc7febf6,22,5,1,0
flask,pgjones,2023-07-15 16:28:04+00:00,235,72c85e80c8ef9e6d5b5644f7bb23cdc175ca3873,16,5,1,0
flask,pgjones,2023-06-11 14:03:45+00:00,347,0ec7f713d679ceed2c605e62ac5d38d579f29fa0,14,6,1,0
flask,pgjones,2023-06-10 11:42:24+00:00,175,a64588f87a2bd7ba557814ec039e3b2af2ce842d,11,5,1,0
flask,David Lord,2023-08-16 22:08:52+00:00,30,0e0e8ddcdc2bd572cdecd371bc0f309ac62ee9c4,22,2,0,0
flask,David Lord,2023-08-16 22:00:49+00:00,22,04994df59f2f642e52ba46ca656088bcdb931262,22,2,0,0
flask,David Lord,2023-08-16 21:41:57+00:00,19,6a12b191f7058a179237b4b3dfc146e559777d9b,21,2,0,0
flask,David Lord,2023-08-16 21:30:03+00:00,20,9e9acfb3fe5cf33549da1a8324b395e1fb4145b0,21,2,0,0
flask,David Lord,2023-08-16 21:29:39+00:00,39,02736640095ed6d5a4a409a9658eaca373fd1d48,21,2,0,0
flask,David Lord,2023-08-16 21:25:53+00:00,8,a887e179b8af6a9c582a7918f9f8499ab58032cc,21,2,0,1
flask,pavithra,2023-08-13 12:12:25+00:00,31,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,12,6,1,0
flask,David Lord,2023-08-16 20:38:05+00:00,20,6d49a1e4b74fe4361cc8ab58767effece56c1f0c,20,2,0,0
flask,David Lord,2023-08-16 20:37:56+00:00,27,826514b8eb18f6c314cf566630253d35c89e42c3,20,2,0,0
flask,David Lord,2023-08-16 20:37:26+00:00,27,c49ce2e1eb8b598e724388bead0943837bab8027,20,2,0,0
flask,David Lord,2023-08-16 20:35:46+00:00,20,3237fff4b86227a84913d3885b600738bb9479a0,20,2,0,0
flask,David Lord,2023-08-16 20:35:13+00:00,43,6d266f63633f5f127165d4ef836db14a59bbc106,20,2,0,0
flask,hauntsaninja,2023-08-08 09:10:49+00:00,35,17e146ad949b3d80438faf95e81b53c543cb50f5,9,1,0,0
flask,David Lord,2023-08-16 20:30:18+00:00,23,80ae10f402facf375be30eb62fdaf0d34d57a66d,20,2,0,0
flask,David Lord,2023-08-16 20:29:25+00:00,20,7d399e80c34df8daff66f45b74fdde0edd58d63c,20,2,0,0
flask,David Lord,2023-08-01 16:59:06+00:00,60,b1385919bea3238d49a6e2cfc8261771775cd6e9,16,1,0,0
flask,David Lord,2023-08-01 16:58:55+00:00,53,6a5277d3417b30d6e7f5c93745e8a445dcb02b1c,16,1,0,0
flask,dependabot[bot],2023-08-01 16:56:22+00:00,596,dcc86ebfce71bf2829bce429134d6424355f159a,16,1,0,0
flask,dependabot[bot],2023-08-01 16:56:18+00:00,554,180ff8853c69240a3d214734da8d78f8d4d6f0bc,16,1,0,0
flask,David Lord,2023-08-01 16:17:47+00:00,45,8a72b741616556b4f739ea79ab502c2d2038844a,16,1,0,0
flask,pre-commit-ci[bot],2023-08-01 08:45:55+00:00,357,7255be9626ab56d81bc0ab86db939fcc1da9bca1,8,1,0,0
flask,David Lord,2023-07-04 13:18:22+00:00,45,f215de030e4bb66205e39c786437b41aa86a5dd6,13,1,0,0
flask,pre-commit-ci[bot],2023-07-04 06:36:29+00:00,161,65bc7636348a9ca32ccafb9f685ab4377e1e446d,6,1,0,0
flask,David Lord,2023-07-03 12:58:14+00:00,52,a0db8908530769e83f388d6b61438a6a2ee0bded,12,0,0,0
flask,Pamela Fox,2023-07-01 14:09:51+00:00,44,11da927fd993c941618a67b443cc0649402f4de0,14,5,1,0
flask,David Lord,2023-07-01 16:24:20+00:00,49,cb825687a592709f902f3d320d93987a0546fd28,16,5,1,0
flask,David Lord,2023-07-01 16:24:11+00:00,69,51bf0fdd9018d63b7bc09db52a66b726c2c4bad8,16,5,1,0
flask,David Lord,2023-07-01 16:23:57+00:00,53,0da5788efbda92b6b6239352c2b9a835efe0888f,16,5,1,0
flask,David Lord,2023-07-01 16:23:35+00:00,60,326484a8d107c3af490d7d294c17832afabae785,16,5,1,0
flask,dependabot[bot],2023-07-01 16:16:28+00:00,604,1ce4d95de92fdd9423c295bf9b63117817fab3bf,16,5,1,0
flask,dependabot[bot],2023-07-01 16:16:25+00:00,676,1fb188636e6a21e9c1fefdf4dd8c671dd3f332d6,16,5,1,0
flask,dependabot[bot],2023-07-01 16:16:22+00:00,632,f62580b947e3be4d8b5ef5fa486d1472884aacd5,16,5,1,0
flask,dependabot[bot],2023-07-01 16:16:19+00:00,596,47a89da558e240148ced28ddcc4e709a4be4955a,16,5,1,0
flask,David Lord,2023-06-30 00:28:25+00:00,37,09789f2a34633be446f7fa04955e55a373b36302,0,4,0,0
flask,ToolMoney,2023-06-30 00:20:35+00:00,29,aea13d5a100b03758fecb88a34daeab4f8aa8426,0,4,0,0
flask,David Lord,2023-06-27 21:18:56+00:00,20,15a0d4afd481a7f8f7dcf3b45da7175ed14226c5,21,1,0,0
flask,David Lord,2023-06-27 21:18:18+00:00,18,f39c71609e9372bec8beb01c5aea3957ec2d1a9b,21,1,0,0
flask,David Lord,2023-06-27 21:17:46+00:00,38,3c85ec953f15fe3be339a136181fa1483320f65a,21,1,0,0
flask,David Lord,2023-06-27 21:11:18+00:00,19,6b9acd565cded9c805760037b69754c11749c830,21,1,0,0
flask,David Lord,2023-06-27 21:03:41+00:00,23,46b328854a1ec1e892da02f523b2ed0745fe69e2,21,1,0,0
flask,David Lord,2023-06-27 21:03:25+00:00,28,f38f3a745ab2f90084f495403ed28d4fc27e4b50,21,1,0,0
flask,David Lord,2023-06-27 15:30:43+00:00,20,b1bdd9756478f178680fa119514a58b4b48efc38,15,1,0,0
flask,David Lord,2023-06-27 15:29:41+00:00,46,d67c47b81f4cbfda79f108a8ee4a183855127efb,15,1,0,0
flask,David Lord,2023-06-27 14:42:06+00:00,20,7bfbcfab8725a5e469acf2b84f6061d6afb2f649,14,1,0,0
flask,David Lord,2023-06-27 14:41:15+00:00,24,8933d7544395aeaa91c66d9f26d10b4fe2e92d7b,14,1,0,0
flask,David Lord,2023-06-27 14:11:37+00:00,20,cc55d7b3cfb816575beef1011693f5cae6c2d3b5,14,1,0,0
flask,David Lord,2023-06-27 14:11:22+00:00,19,aca7d5637d0c1c95b961e3396039869c6e981e23,14,1,0,0
flask,David Lord,2023-06-21 16:32:37+00:00,57,ec2b2394dccb02dac919b024608e9980f16459f6,16,2,0,0
flask,mohammad m. moniri,2023-06-21 14:54:33+00:00,49,a7ae372f2f58343a7eb56209f29eb9879e171b58,14,2,0,0
flask,David Lord,2023-06-09 16:41:25+00:00,20,4bcd4be6b7d69521115ef695a379361732bcaea6,16,4,0,0
flask,David Lord,2023-06-09 16:41:17+00:00,27,8e33b7b3e254f2a93101bcce21f85ff203831a4c,16,4,0,0
flask,David Lord,2023-06-09 16:38:59+00:00,45,4be9f521425b7ad659b182c319dc3afb8fe64f53,16,4,0,0
flask,David Lord,2023-06-09 16:34:42+00:00,35,bda295d37fa3809c95a93d01dd605d0222109889,16,4,0,0
flask,David Lord,2023-06-08 21:33:28+00:00,20,4d6ae8273a54e3407ab5046fc0856a9d40097e74,21,3,0,0
flask,David Lord,2023-06-08 21:33:16+00:00,28,c8cf4694c60f0d81809468a1b45ec730496cc546,21,3,0,0
flask,David Lord,2023-06-07 20:22:15+00:00,20,935ee742b49cfcda876eaf366d53bf150bcafd44,20,2,0,0
flask,David Lord,2023-06-07 20:21:49+00:00,33,9930b0fe8e739ceb312f9554f9d41b73c2aaa733,20,2,0,0
flask,David Lord,2023-06-07 20:09:07+00:00,24,ed8ddb6a3a14ae332823b0a266b02a5ef024cbb3,20,2,0,0
flask,David Lord,2023-06-07 20:07:41+00:00,32,84e11a1e827c0f55f9b9ee15952eddcf8a6492e0,20,2,0,0
flask,David Lord,2023-06-07 20:10:39+00:00,19,367e1df785a71e9004d9a87a221652bfc5a964ac,20,2,0,0
flask,David Lord,2023-06-07 19:53:30+00:00,45,2be71d323d87ec5e9f269666f8d08ec5af77eeb8,19,2,0,0
flask,David Lord,2023-06-06 16:30:34+00:00,26,d614d6bf8c7b6db6f817648836f9044b13dc42b4,16,1,0,0
flask,pre-commit-ci[bot],2023-06-06 04:21:31+00:00,153,32d2f47ed1bf3f27fd46e1a54dd136688de9ab81,4,1,0,0
flask,David Lord,2023-06-06 16:26:05+00:00,20,c9b6110dec52ff483b42b1428221f903bf143788,16,1,0,0
flask,David Lord,2023-06-06 16:25:47+00:00,22,7dbb2f7e05d2c0963e90016b1f7a3a45e98a865a,16,1,0,0
flask,David Lord,2023-06-01 18:49:16+00:00,53,a3e4013f893831adb8c9f2947c29dfeeb47d2145,18,3,0,0
flask,David Lord,2023-06-01 18:47:53+00:00,60,fb20cbbf1efbf7dd384171b9cd2587c234f15ddf,18,3,0,0
flask,David Lord,2023-06-01 18:46:49+00:00,69,c49757a4592f2fbd7ecfa4daccbfe8a4ec14c1e6,18,3,0,0
flask,dependabot[bot],2023-06-01 16:56:50+00:00,554,18e703bc9341b8066e2b277af5d37b13f5bd3aef,16,3,0,0
flask,dependabot[bot],2023-06-01 16:56:46+00:00,596,fc74a114b3afe87284467f2ccdbeb7a4a8badbc4,16,3,0,0
flask,dependabot[bot],2023-06-01 16:56:43+00:00,676,40f31c307848e560336fc8b336fbc2fdc1a478ee,16,3,0,0
